"recordID","QCLUSTER","QNUMBER","QLINE","QHDIVISION","QHDISTRICT","QHTYPE","QHQTYPE","QRTYPE","QINTNUM","QRESULT","QWEIGHT_UF","UF104","UF106","UF107","UF108","UF201","UF206","UF207","UF315A","UF315B","UF315C","UF315D","UF702C","UF302","UF303","Domain","Strata","QHWLTHF","QHWLTHI"
308,1022,10,3,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",10,"No","KL","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Somtimes",14,"No","East",202,-0.05270559,3
309,1022,12,5,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","Yes","Yes","Somtimes",13,"No","East",202,3.6296371,5
310,1022,20,4,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","No","No","Yes","Most of the time",11,"No","East",202,4.0390228,5
312,1022,38,6,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",2,"Yes , madrasa"," ","No","Not at all","No","Yes","No","No","No","Always",14,"No","East",202,3.3296718,5
313,1022,41,5,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","At least once a week","Yes","No","Yes","No","No","Most of the time",11,"No","East",202,3.8984349,5
314,1022,43,5,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",3,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","No","Somtimes",13,"No","East",202,3.9875476,5
315,1022,48,6,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","Yes","Yes","Always",12,"No","East",202,3.6029721,5
316,1022,49,7,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Less than one a week","No","Yes","Yes","Yes","No","Always",13,"No","East",202,3.9285004,5
317,1022,51,3,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","At least once a week","Yes","Yes","Yes","No","No","Most of the time",13,"Yes","East",202,4.5486426,5
318,1022,71,10,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Every day","Yes","No","Yes","No","Yes","Always",12,"Yes","East",202,5.3085759,5
319,1022,74,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",3,"No","DHK","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",202,4.1637783,5
320,1022,77,5,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,4.2485588,5
321,1022,79,7,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",5,"No","K","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,5.1838205,5
322,1022,80,3,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","Yes","Yes","Always",12,"No","East",202,3.878885,5
323,1022,88,7,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,1.85662,5
324,1022,89,4,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","Yes","Yes","Always",12,"No","East",202,3.2456506,5
325,1022,94,8,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","Yes","Yes","Always",13,"Yes","East",202,2.0645561,5
326,1022,105,5,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Less than one a week","Yes","Yes","Yes","Yes","Yes","Always",12,"Yes","East",202,4.6733981,5
327,1022,117,4,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","Yes","Yes","Always",12,"Yes","East",202,4.1637783,5
328,1022,123,5,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,2.7252426,5
329,1022,128,2,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Somtimes",13,"No","East",202,4.0655346,5
330,1022,131,3,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","Yes","Yes","Yes","Yes","Always",14,"No","East",202,3.5974017,5
331,1022,148,3,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","Yes","Yes","Always",12,"No","East",202,4.0390228,5
332,1022,154,6,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",5,"No","DK","No","Not at all","No","No","No","No","No","Somtimes",13,"No","East",202,2.7252426,5
352,1024,1,4,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","East",202,1.3175151,4
353,1024,10,4,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",5,"No","KX","No","Not at all","No","No","No","No","No","Always",12,"No","East",202,0.6032256,4
354,1024,12,10,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",15,"No","East",202,0.08473881,3
356,1024,27,6,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",5,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","East",202,-0.76375513,2
357,1024,55,3,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, madrasa",5,"No","HK","Smart phone","Not at all","No","No","No","No","No","Somtimes",12,"No","East",202,1.0854278,4
359,1024,66,4,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",5,"No","HK","No","Not at all","No","No","No","No","No","Somtimes",11,"No","East",202,-0.27976322,3
360,1024,67,2,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",9,"No","KX","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,-0.4012916,3
361,1024,69,6,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Somtimes",13,"Yes","East",202,1.7907945,5
362,1024,70,6,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Less than one a week","Yes","Yes","Yes","No","No","Most of the time",12,"No","East",202,2.898019,5
366,1024,112,4,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","No","Yes","No","No","Somtimes",13,"No","East",202,0.639502,4
367,1024,114,6,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","No","No","Always",14,"No","East",202,1.1737001,4
368,1024,132,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",4,"No","K","Smart phone","Not at all","No","No","No","No","No","Somtimes",13,"Yes","East",202,0.55048642,4
369,1024,138,3,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",6,"No","HX","Smart phone","Not at all","No","No","No","No","No","Always",13,"No","East",202,-0.39682767,3
370,1024,148,3,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",8,"No","HK","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","East",202,-0.24332422,3
391,1026,26,5,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",1,"No","K","Smart phone","Not at all","No","No","No","No","No","Never agree",12,"No","East",202,0.51173703,4
393,1026,47,3,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",3,"No","Z","No","Not at all","No","No","No","No","No","Never agree",13,"Yes","East",202,-0.2210376,3
394,1026,47,4,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",2,"No","KM","No","Not at all","No","No","No","No","No","Never agree",12,"No","East",202,-0.2210376,3
396,1026,52,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes both",3,"No","KLM","No","Not at all","No","No","No","No","No","Never agree",12,"No","East",202,-0.39391902,3
397,1026,63,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",10,"No","K","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,-0.23945892,3
398,1026,63,5,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",202,-0.23945892,3
399,1026,128,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",4,"No","DKX","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,0.51063384,4
400,1026,131,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",6,"No","DK","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,-0.63489028,3
425,1028,7,5,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","At least once a week","No","No","Yes","No","Yes","Always",13,"No","East",202,3.9650593,5
426,1028,23,6,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","Yes","No","Yes","No","No","Somtimes",12,"No","East",202,0.66927378,4
427,1028,32,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",12,"Yes","East",202,1.9440564,5
428,1028,42,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",7,"No","K","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",12,"No","East",202,0.24315079,4
430,1028,63,3,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,1.2230612,4
431,1028,74,6,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,0.75302419,4
432,1028,85,4,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",8,"No","K","Yes , basic mobile phone `","Not at all","No","No","No","No","No","Somtimes",12,"No","East",202,-0.15827408,3
433,1028,91,6,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",4,"No","DK","No","Not at all","No","No","No","No","No","Always",13,"No","East",202,-0.16588017,3
434,1028,127,7,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",5,"No","HKM","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",202,1.2249742,4
435,1028,130,5,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",9,"No","K","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,1.9181657,5
436,1028,132,3,2,15,"Urban","Type A","Unarried Female",85,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","Yes","No","No","No","Yes","Always",12,"No","East",202,2.4309261,5
458,1030,26,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","East",202,1.459058,5
459,1030,31,3,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","Yes","Somtimes",13,"No","East",202,2.2280292,5
460,1030,34,4,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Always",14,"Yes","East",202,2.2139097,5
461,1030,48,3,2,15,"Urban","Type A","Unarried Female",151,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Always",13,"No","East",202,2.4918868,5
462,1030,66,3,2,15,"Urban","Type A","Unarried Female",4,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",15,"No","East",202,1.078364,4
463,1030,77,3,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","Yes","Yes","No","No","No","Always",13,"Yes","East",202,0.98648515,4
464,1030,82,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",202,2.5806118,5
465,1030,83,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","At least once a week","No","No","Yes","No","No","Somtimes",13,"Yes","East",202,2.3253515,5
466,1030,112,4,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",202,2.6404621,5
467,1030,137,6,2,15,"Urban","Type A","Unarried Female",56,"Completed",0.802057296,"Yes, school/college",11,"Yes, school/college"," ","No","At least once a week","No","Yes","Yes","Yes","No","Somtimes",13,"Yes","East",202,4.2485588,5
468,1030,138,2,2,15,"Urban","Type A","Unarried Female",150,"Completed",0.802057296,"Yes, school/college",7,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",202,-0.92392697,2
486,1032,4,4,2,22,"Other urban","Type A","Unarried Female",55,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,-2.0163515,1
487,1032,9,6,2,22,"Other urban","Type A","Unarried Female",58,"Completed",0.802057296,"Yes, school/college",7,"No","K","No","Not at all","No","No","No","No","No","Somtimes",13,"No","East",202,-2.1413919,1
488,1032,11,4,2,22,"Other urban","Type A","Unarried Female",2,"Completed",0.802057296,"Yes both",6,"No","D","No","Not at all","No","No","No","No","No","Somtimes",12,"Yes","East",202,-0.44241943,3
489,1032,30,3,2,22,"Other urban","Type A","Unarried Female",55,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",14,"No","East",202,0.88505746,4
490,1032,30,8,2,22,"Other urban","Type A","Unarried Female",55,"Completed",0.802057296,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,0.88505746,4
491,1032,50,5,2,22,"Other urban","Type A","Unarried Female",2,"Completed",0.802057296,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",202,-0.46437969,3
492,1032,61,4,2,22,"Other urban","Type A","Unarried Female",55,"Completed",0.802057296,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","No","Yes","Yes","Somtimes",14,"No","East",202,-1.595631,1
493,1032,65,7,2,22,"Other urban","Type A","Unarried Female",58,"Completed",0.802057296,"Yes, school/college",4,"No","K","No","Not at all","No","No","No","No","No","Somtimes",12,"No","East",202,-2.3418753,1
494,1032,66,5,2,22,"Other urban","Type A","Unarried Female",2,"Completed",0.802057296,"Yes, madrasa",9,"Yes , madrasa"," ","No","Not at all","No","No","Yes","No","No","Always",14,"No","East",202,-1.3153546,2
495,1032,79,6,2,22,"Other urban","Type A","Unarried Female",139,"Completed",0.802057296,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",16,"No","East",202,-1.9871971,1
